id,station_name,date,state,elevation_ft,latitude,longitude,air_temp_obs_c,air_temp_avg_c,reservoir_volume_dam3,precipitation_mm,snow_depth_cm,snow_density_pct,snow_water_equiv_mm,snow_rain_ratio,station_type
224,Agnew Pass,2018-01-01 00:00:00+00:00,CA,9450,37.724,-119.143,,,,,,,175.0,,precip
225,Agnew Pass,2018-02-01 00:00:00+00:00,CA,9450,37.724,-119.143,,,,,102.0,21.2,229.0,,precip
226,Agnew Pass,2018-03-01 00:00:00+00:00,CA,9450,37.724,-119.143,,,,,163.0,25.8,419.0,,precip
227,Agnew Pass,2018-04-01 00:00:00+00:00,CA,9450,37.724,-119.143,,,,,218.0,29.7,704.0,,precip
228,Agnew Pass,2018-05-01 00:00:00+00:00,CA,9450,37.724,-119.143,,,,,,,483.0,,precip
229,Agnew Pass,2018-06-01 00:00:00+00:00,CA,9450,37.724,-119.143,,,,,,,0.0,,precip
230,Agnew Pass,2018-07-01 00:00:00+00:00,CA,9450,37.724,-119.143,,,,,,,0.0,,precip
231,Agnew Pass,2018-08-01 00:00:00+00:00,CA,9450,37.724,-119.143,,,,,,,0.0,,precip
232,Agnew Pass,2018-09-01 00:00:00+00:00,CA,9450,37.724,-119.143,,,,,,,0.0,,precip
233,Agnew Pass,2018-10-01 00:00:00+00:00,CA,9450,37.724,-119.143,,,,,,,0.0,,precip
234,Agnew Pass,2018-11-01 00:00:00+00:00,CA,9450,37.724,-119.143,,,,,,,0.0,,precip
235,Agnew Pass,2018-12-01 00:00:00+00:00,CA,9450,37.724,-119.143,,,,,,,,,precip
236,Agnew Pass,2019-01-01 00:00:00+00:00,CA,9450,37.724,-119.143,,,,,,,,,precip
237,Agnew Pass,2019-02-01 00:00:00+00:00,CA,9450,37.724,-119.143,,,,,147.0,31.9,470.0,,precip
238,Agnew Pass,2019-03-01 00:00:00+00:00,CA,9450,37.724,-119.143,,,,,318.0,37.6,1194.0,,precip
239,Alpha,2014-04-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,107.0,32.1,343.0,,precip
240,Alpha,2014-05-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,25.0,25.0,64.0,,precip
241,Alpha,2014-06-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
242,Alpha,2014-07-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
243,Alpha,2014-08-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
244,Alpha,2014-09-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
245,Alpha,2014-10-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
246,Alpha,2014-11-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,10.0,,precip
247,Alpha,2014-12-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,20.0,,precip
248,Alpha,2015-01-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,48.0,26.3,127.0,,precip
249,Alpha,2015-02-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,13.0,20.0,43.0,,precip
250,Alpha,2015-03-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,15.0,16.7,25.0,,precip
251,Alpha,2015-04-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,0.0,,0.0,,precip
252,Alpha,2015-05-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,0.0,,0.0,,precip
253,Alpha,2015-06-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
254,Alpha,2015-07-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
255,Alpha,2015-08-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
256,Alpha,2015-09-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
257,Alpha,2015-10-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
258,Alpha,2015-11-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,5.0,,precip
259,Alpha,2015-12-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,89.0,,precip
260,Alpha,2016-01-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,465.0,,precip
261,Alpha,2016-02-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,190.0,36.7,775.0,,precip
262,Alpha,2016-03-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,152.0,37.5,785.0,,precip
263,Alpha,2016-04-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,193.0,46.7,935.0,,precip
264,Alpha,2016-05-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,86.0,51.5,523.0,,precip
265,Alpha,2016-06-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
266,Alpha,2016-07-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
267,Alpha,2016-08-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
268,Alpha,2016-09-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
269,Alpha,2016-10-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
270,Alpha,2016-11-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
271,Alpha,2016-12-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,109.0,,precip
272,Alpha,2017-01-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,46.0,27.8,147.0,,precip
273,Alpha,2017-02-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,218.0,28.5,871.0,,precip
274,Alpha,2017-03-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,340.0,42.9,1460.0,,precip
275,Alpha,2017-04-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,272.0,48.6,1356.0,,precip
276,Alpha,2017-05-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,295.0,53.4,1575.0,,precip
277,Alpha,2017-06-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,28.0,54.5,251.0,,precip
278,Alpha,2017-07-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
279,Alpha,2017-08-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
280,Alpha,2017-09-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
281,Alpha,2017-10-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
282,Alpha,2017-11-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,5.0,,precip
283,Alpha,2017-12-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,30.0,,precip
284,Alpha,2018-01-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,25.0,,precip
285,Alpha,2018-02-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,25.0,35.0,89.0,,precip
286,Alpha,2018-03-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,23.0,16.7,81.0,,precip
287,Alpha,2018-04-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,97.0,39.5,404.0,,precip
288,Alpha,2018-05-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,5.0,50.0,30.0,,precip
289,Alpha,2018-06-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
290,Alpha,2018-07-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
291,Alpha,2018-08-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
292,Alpha,2018-09-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
293,Alpha,2018-10-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
294,Alpha,2018-11-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,0.0,,precip
295,Alpha,2018-12-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,,,152.0,,precip
296,Alpha,2019-01-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,76.0,31.7,251.0,,precip
297,Alpha,2019-02-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,137.0,39.8,577.0,,precip
298,Alpha,2019-03-01 00:00:00+00:00,CA,7600,38.805,-120.215,,,,,320.0,34.5,1184.0,,precip
299,Althouse,2014-04-01 00:00:00+00:00,CA,4970,41.99617,-123.547,-2.4,5.7,,,20.0,,,,precip
300,Althouse,2014-05-01 00:00:00+00:00,CA,4970,41.99617,-123.547,12.2,8.7,,,0.0,,,,precip
301,Althouse,2014-06-01 00:00:00+00:00,CA,4970,41.99617,-123.547,7.4,11.8,,,0.0,,,,precip
302,Althouse,2014-07-01 00:00:00+00:00,CA,4970,41.99617,-123.547,18.1,18.7,,,0.0,,,,precip
303,Althouse,2014-08-01 00:00:00+00:00,CA,4970,41.99617,-123.547,16.6,16.8,,,0.0,,,,precip
304,Althouse,2014-09-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,14.5,,,0.0,,,,precip
305,Althouse,2014-10-01 00:00:00+00:00,CA,4970,41.99617,-123.547,4.8,10.0,,,0.0,,,,precip
306,Althouse,2014-11-01 00:00:00+00:00,CA,4970,41.99617,-123.547,3.0,5.6,,,0.0,,,,precip
307,Althouse,2014-12-01 00:00:00+00:00,CA,4970,41.99617,-123.547,2.5,2.7,,,0.0,,,,precip
308,Althouse,2015-01-01 00:00:00+00:00,CA,4970,41.99617,-123.547,3.1,6.5,,,8.0,,,,precip
309,Althouse,2015-02-01 00:00:00+00:00,CA,4970,41.99617,-123.547,8.4,5.8,,,0.0,,,,precip
310,Althouse,2015-03-01 00:00:00+00:00,CA,4970,41.99617,-123.547,-1.6,6.1,,,0.0,,,,precip
311,Althouse,2015-04-01 00:00:00+00:00,CA,4970,41.99617,-123.547,-1.8,4.7,,,0.0,,,,precip
312,Althouse,2015-05-01 00:00:00+00:00,CA,4970,41.99617,-123.547,10.4,,,,0.0,,,,precip
313,Althouse,2015-06-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,16.6,,,0.0,,,,precip
314,Althouse,2015-07-01 00:00:00+00:00,CA,4970,41.99617,-123.547,17.3,16.7,,,0.0,,,,precip
315,Althouse,2015-08-01 00:00:00+00:00,CA,4970,41.99617,-123.547,21.9,16.0,,,0.0,,,,precip
316,Althouse,2015-09-01 00:00:00+00:00,CA,4970,41.99617,-123.547,10.5,12.7,,,0.0,,,,precip
317,Althouse,2015-10-01 00:00:00+00:00,CA,4970,41.99617,-123.547,9.1,11.4,,,0.0,,,,precip
318,Althouse,2015-11-01 00:00:00+00:00,CA,4970,41.99617,-123.547,8.4,2.4,,,0.0,,,,precip
319,Althouse,2015-12-01 00:00:00+00:00,CA,4970,41.99617,-123.547,-0.2,0.4,,,0.0,,,,precip
320,Althouse,2016-01-01 00:00:00+00:00,CA,4970,41.99617,-123.547,-6.0,0.9,,,86.0,,,,precip
321,Althouse,2016-02-01 00:00:00+00:00,CA,4970,41.99617,-123.547,-3.4,3.7,,,86.0,,,,precip
322,Althouse,2016-03-01 00:00:00+00:00,CA,4970,41.99617,-123.547,4.9,2.9,,,58.0,,,,precip
323,Althouse,2016-04-01 00:00:00+00:00,CA,4970,41.99617,-123.547,4.7,6.4,,,66.0,,,,precip
324,Althouse,2016-05-01 00:00:00+00:00,CA,4970,41.99617,-123.547,7.2,9.4,,,0.0,,,,precip
325,Althouse,2016-06-01 00:00:00+00:00,CA,4970,41.99617,-123.547,11.7,,,,0.0,,,,precip
326,Althouse,2016-07-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,0.0,,,,precip
327,Althouse,2016-08-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,0.0,,,,precip
328,Althouse,2016-09-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,0.0,,,,precip
329,Althouse,2016-10-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,0.0,,,,precip
330,Althouse,2016-11-01 00:00:00+00:00,CA,4970,41.99617,-123.547,2.3,4.5,,,0.0,,,,precip
331,Althouse,2016-12-01 00:00:00+00:00,CA,4970,41.99617,-123.547,-1.5,-0.1,,,25.0,,,,precip
332,Althouse,2017-01-01 00:00:00+00:00,CA,4970,41.99617,-123.547,-2.1,-0.5,,,38.0,,,,precip
333,Althouse,2017-02-01 00:00:00+00:00,CA,4970,41.99617,-123.547,4.7,1.1,,,145.0,,,,precip
334,Althouse,2017-03-01 00:00:00+00:00,CA,4970,41.99617,-123.547,-3.7,2.6,,,175.0,,,,precip
335,Althouse,2017-04-01 00:00:00+00:00,CA,4970,41.99617,-123.547,4.2,2.9,,,137.0,,,,precip
336,Althouse,2017-05-01 00:00:00+00:00,CA,4970,41.99617,-123.547,3.7,8.7,,,117.0,,,,precip
337,Althouse,2017-06-01 00:00:00+00:00,CA,4970,41.99617,-123.547,7.2,12.7,,,0.0,,,,precip
338,Althouse,2017-07-01 00:00:00+00:00,CA,4970,41.99617,-123.547,10.3,17.2,,,0.0,,,,precip
339,Althouse,2017-08-01 00:00:00+00:00,CA,4970,41.99617,-123.547,20.4,18.6,,,0.0,,,,precip
340,Althouse,2017-09-01 00:00:00+00:00,CA,4970,41.99617,-123.547,20.8,13.3,,,0.0,,,,precip
341,Althouse,2017-10-01 00:00:00+00:00,CA,4970,41.99617,-123.547,3.6,8.7,,,0.0,,,,precip
342,Althouse,2017-11-01 00:00:00+00:00,CA,4970,41.99617,-123.547,11.6,3.0,,,0.0,,,,precip
343,Althouse,2017-12-01 00:00:00+00:00,CA,4970,41.99617,-123.547,1.9,4.3,,,0.0,,,,precip
344,Althouse,2018-01-01 00:00:00+00:00,CA,4970,41.99617,-123.547,5.6,3.5,,,3.0,,,,precip
345,Althouse,2018-02-01 00:00:00+00:00,CA,4970,41.99617,-123.547,4.9,0.8,,,36.0,,,,precip
346,Althouse,2018-03-01 00:00:00+00:00,CA,4970,41.99617,-123.547,-0.9,1.0,,,74.0,,,,precip
347,Althouse,2018-04-01 00:00:00+00:00,CA,4970,41.99617,-123.547,2.3,4.0,,,91.0,,,,precip
348,Althouse,2018-05-01 00:00:00+00:00,CA,4970,41.99617,-123.547,0.4,9.6,,,58.0,,,,precip
349,Althouse,2018-06-01 00:00:00+00:00,CA,4970,41.99617,-123.547,1.7,11.9,,,0.0,,,,precip
350,Althouse,2018-07-01 00:00:00+00:00,CA,4970,41.99617,-123.547,13.1,17.7,,,0.0,,,,precip
351,Althouse,2018-08-01 00:00:00+00:00,CA,4970,41.99617,-123.547,14.8,16.4,,,0.0,,,,precip
352,Althouse,2018-09-01 00:00:00+00:00,CA,4970,41.99617,-123.547,9.7,12.2,,,0.0,,,,precip
353,Althouse,2018-10-01 00:00:00+00:00,CA,4970,41.99617,-123.547,6.9,9.5,,,0.0,,,,precip
354,Althouse,2018-11-01 00:00:00+00:00,CA,4970,41.99617,-123.547,8.8,5.9,,,0.0,,,,precip
355,Althouse,2018-12-01 00:00:00+00:00,CA,4970,41.99617,-123.547,-0.2,1.1,,,13.0,,,,precip
356,Althouse,2019-01-01 00:00:00+00:00,CA,4970,41.99617,-123.547,-3.2,3.3,,,13.0,,,,precip
357,Althouse,2019-02-01 00:00:00+00:00,CA,4970,41.99617,-123.547,5.7,-2.1,,,30.0,,,,precip
358,Althouse,2019-03-01 00:00:00+00:00,CA,4970,41.99617,-123.547,-2.4,1.8,,,157.0,,,,precip
359,Althouse No.3 Rev,2014-04-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,20.0,,46.0,,precip
360,Althouse No.3 Rev,2014-05-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,0.0,,0.0,,precip
361,Althouse No.3 Rev,2014-06-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,0.0,,0.0,,precip
362,Althouse No.3 Rev,2014-07-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
363,Althouse No.3 Rev,2014-08-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
364,Althouse No.3 Rev,2014-09-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
365,Althouse No.3 Rev,2014-10-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
366,Althouse No.3 Rev,2014-11-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
367,Althouse No.3 Rev,2014-12-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,0.0,,0.0,,precip
368,Althouse No.3 Rev,2015-01-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,8.0,,13.0,,precip
369,Althouse No.3 Rev,2015-02-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,0.0,,0.0,,precip
370,Althouse No.3 Rev,2015-03-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,0.0,,0.0,,precip
371,Althouse No.3 Rev,2015-04-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,0.0,,0.0,,precip
372,Althouse No.3 Rev,2015-05-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,0.0,,0.0,,precip
373,Althouse No.3 Rev,2015-06-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,0.0,,0.0,,precip
374,Althouse No.3 Rev,2015-07-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
375,Althouse No.3 Rev,2015-08-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
376,Althouse No.3 Rev,2015-09-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
377,Althouse No.3 Rev,2015-10-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
378,Althouse No.3 Rev,2015-11-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
379,Althouse No.3 Rev,2015-12-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,0.0,,0.0,,precip
380,Althouse No.3 Rev,2016-01-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,86.0,,234.0,,precip
381,Althouse No.3 Rev,2016-02-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,86.0,,310.0,,precip
382,Althouse No.3 Rev,2016-03-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,58.0,,246.0,,precip
383,Althouse No.3 Rev,2016-04-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,66.0,,277.0,,precip
384,Althouse No.3 Rev,2016-05-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,0.0,,0.0,,precip
385,Althouse No.3 Rev,2016-06-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,0.0,,0.0,,precip
386,Althouse No.3 Rev,2016-07-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
387,Althouse No.3 Rev,2016-08-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
388,Althouse No.3 Rev,2016-09-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
389,Althouse No.3 Rev,2016-10-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
390,Althouse No.3 Rev,2016-11-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
391,Althouse No.3 Rev,2016-12-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,25.0,,51.0,,precip
392,Althouse No.3 Rev,2017-01-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,38.0,,119.0,,precip
393,Althouse No.3 Rev,2017-02-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,145.0,,478.0,,precip
394,Althouse No.3 Rev,2017-03-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,175.0,,561.0,,precip
395,Althouse No.3 Rev,2017-04-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,137.0,,561.0,,precip
396,Althouse No.3 Rev,2017-05-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,117.0,,526.0,,precip
397,Althouse No.3 Rev,2017-06-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,0.0,,0.0,,precip
398,Althouse No.3 Rev,2017-07-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
399,Althouse No.3 Rev,2017-08-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
400,Althouse No.3 Rev,2017-09-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
401,Althouse No.3 Rev,2017-10-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
402,Althouse No.3 Rev,2017-11-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
403,Althouse No.3 Rev,2017-12-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,0.0,,0.0,,precip
404,Althouse No.3 Rev,2018-01-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,3.0,,8.0,,precip
405,Althouse No.3 Rev,2018-02-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,36.0,,145.0,,precip
406,Althouse No.3 Rev,2018-03-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,74.0,,185.0,,precip
407,Althouse No.3 Rev,2018-04-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,91.0,,411.0,,precip
408,Althouse No.3 Rev,2018-05-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,58.0,,264.0,,precip
409,Althouse No.3 Rev,2018-06-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,0.0,,0.0,,precip
410,Althouse No.3 Rev,2018-07-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
411,Althouse No.3 Rev,2018-08-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
412,Althouse No.3 Rev,2018-09-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
413,Althouse No.3 Rev,2018-10-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
414,Althouse No.3 Rev,2018-11-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,,,,,precip
415,Althouse No.3 Rev,2018-12-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,13.0,,23.0,,precip
416,Althouse No.3 Rev,2019-01-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,13.0,,46.0,,precip
417,Althouse No.3 Rev,2019-02-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,30.0,,122.0,,precip
418,Althouse No.3 Rev,2019-03-01 00:00:00+00:00,CA,4970,41.99617,-123.547,,,,,157.0,,457.0,,precip
419,Antelope Ridge,2014-04-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,0.0,,0.0,,precip
420,Antelope Ridge,2014-05-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,0.0,,0.0,,precip
421,Antelope Ridge,2014-06-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
422,Antelope Ridge,2014-07-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
423,Antelope Ridge,2014-08-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
424,Antelope Ridge,2014-09-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
425,Antelope Ridge,2014-10-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
426,Antelope Ridge,2014-11-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
427,Antelope Ridge,2014-12-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
428,Antelope Ridge,2015-01-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,8.0,33.3,25.0,,precip
429,Antelope Ridge,2015-02-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,0.0,,0.0,,precip
430,Antelope Ridge,2015-03-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,0.0,,0.0,,precip
431,Antelope Ridge,2015-04-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,0.0,,0.0,,precip
432,Antelope Ridge,2015-05-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,0.0,,0.0,,precip
433,Antelope Ridge,2015-06-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
434,Antelope Ridge,2015-07-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
435,Antelope Ridge,2015-08-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
436,Antelope Ridge,2015-09-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
437,Antelope Ridge,2015-10-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
438,Antelope Ridge,2015-11-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
439,Antelope Ridge,2015-12-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
440,Antelope Ridge,2016-01-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
441,Antelope Ridge,2016-02-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,18.0,35.7,64.0,,precip
442,Antelope Ridge,2016-03-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,0.0,,0.0,,precip
443,Antelope Ridge,2016-04-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,8.0,,0.0,,precip
444,Antelope Ridge,2016-05-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,0.0,,0.0,,precip
445,Antelope Ridge,2016-06-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
446,Antelope Ridge,2016-07-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
447,Antelope Ridge,2016-08-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
448,Antelope Ridge,2016-09-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
449,Antelope Ridge,2016-10-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
450,Antelope Ridge,2016-11-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
451,Antelope Ridge,2016-12-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
452,Antelope Ridge,2017-01-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,5.0,,13.0,,precip
453,Antelope Ridge,2017-02-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,61.0,20.8,127.0,,precip
454,Antelope Ridge,2017-03-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,71.0,28.6,203.0,,precip
455,Antelope Ridge,2017-04-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,0.0,,0.0,,precip
456,Antelope Ridge,2017-05-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,0.0,,0.0,,precip
457,Antelope Ridge,2017-06-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
458,Antelope Ridge,2017-07-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
459,Antelope Ridge,2017-08-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
460,Antelope Ridge,2017-09-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
461,Antelope Ridge,2017-10-01 00:00:00+00:00,CA,5650,40.155,-120.542,,,,,,,,,precip
